twitterHandle,walletAddress,quoteTweetLink,claimNumber,createdAt
"alfonsok","0x5A1af2187a43dD1F14B8ab19f15E9D8f19F9A816","https://x.com/alfonsok/status/2095810339943380698","","2026-09-04T21:17:17.000Z"
"alfred_and_me","0x37247B0b8E6F60a7d23a4085260bbdCdEAd53cBf","https://x.com/alfred_and_me/status/2095249674750524788","","2026-09-04T21:15:45.000Z"
"alfredseng","0x266486417aE96f2f0266C7285CD0B0554b31806a","https://x.com/AlfredSeng/status/2095199976557806234","","2026-09-04T21:16:31.000Z"
"ali10","0x52EE594d7e940865D676E2D8F2F5225232eF3Cae","https://x.com/Ali10/status/2095913029476145507","","2026-09-04T21:20:20.000Z"
"ali_bi","0x0e961b6fD3ffE23594572EF5c89A6631f87e37Cc","https://x.com/ali_bi/status/2095560192759041676","","2026-09-04T21:20:49.000Z"
"alicevip","0xe03912466D456763057c5c65b60fFeD81FEA1536","https://x.com/alicevip/status/2095773560300177142","","2026-09-04T21:16:53.000Z"
"aliciah","0x66F4f7cD4ee6EBBeb6C9Fa4A05a8b3A4DEfE537E","https://x.com/aliciah/status/2095008722182538591","","2026-09-04T21:19:40.000Z"
"aliden","0x1B75B7b74478D0e274CFeD8ac124Da3e27d5c5Cd","https://x.com/ALiDeN/status/2095457352283308516","","2026-09-04T21:17:04.000Z"
"alifathi1981","0x0E2A3dBA0190B9a33752eD6bc08A8beCd46579E9","https://x.com/AliFathi1981/status/2095915324452450723","","2026-09-04T21:16:17.000Z"
"aligoli","0x9B0467CA1E4A2a829861A7c5dE75C90dCD0A0d1e","https://x.com/aligoli/status/2095643354573269969","","2026-09-04T21:15:18.000Z"
"aliissimo","0xD2a965d9B1e378bc2DEBeBaFb04cE01903F5075E","https://x.com/aliissimo/status/2095588535978217431","","2026-09-04T21:14:06.000Z"
"alilia","0x7553BE30dfa107a2037b926714acDdb1034761b8","https://x.com/Alilia/status/2095795962854744765","","2026-09-04T21:18:31.000Z"
"alima_manisa","0x5d5421745d7d695fa1e5a44c10a61e33baf9ea5e","https://x.com/alima_manisa/status/1510646649877528577","581","2026-09-05T05:43:38.000Z"
"alinall","0xd4C512A41D3eBe600A56344A3CAe6fEBe4F3aCAB","https://x.com/ALINALL/status/2095308860223301010","","2026-09-04T21:18:22.000Z"
"alinaphine","0xfc9005c7add434e3ce7406dc17344b7ebea02757","https://x.com/AlinaPhine/status/1842098155032346670","597","2026-09-05T05:58:59.000Z"
"alipolat","0x33964D7b83d91dC0Ad1E2e2E7Ccf15D2979Db26b","https://x.com/Alipolat/status/2095282493861186039","","2026-09-04T21:19:51.000Z"
"alitariq","0x037F2fF96d1b446978163dCA1a7414B71B8cbC34","https://x.com/alitariq/status/2095839760947688058","","2026-09-04T21:18:50.000Z"
"aliyasin786","0x3b9AD9677955ACDAe95C51fE2b0364c1DeC8AfE0","https://x.com/aliyasin786/status/2095135335394122811","","2026-09-04T21:20:01.000Z"
"alleksey","0x3Be69C54C2EF519Eb3AB35B65e92e9522c31ac75","https://x.com/alleksey/status/2095404674827523355","","2026-09-04T21:19:06.000Z"
"allen","0x414f0689529F12A783E8C08813fA84b540BFE780","https://x.com/Allen/status/2095705507045146930","","2026-09-04T21:21:33.000Z"
"allenjenifer","0xAC6f4B8151D213AbE9cFe8Ae58f3685338f77758","https://x.com/allenjenifer/status/2095496544403085610","","2026-09-04T21:21:02.000Z"
"allgood77","0xA8b62EFE380Ea7d94F4cf726883Fa6B7592de4aA","https://x.com/AllGood77/status/2095468967148137799","","2026-09-04T21:20:32.000Z"
"almamun13106936","0x9fbfe4314C5924B7Ce2bE259e0bA63CB5ca29DEe","https://x.com/Almamun13106936/status/2095907328151495141?s=20","328","2026-09-04T16:11:07.000Z"
"almostrealdude","0xF39810B9027906828C07f733dC9F9CAE15D053a7","https://x.com/AlmostRealDude/status/2094931400457155646","","2026-09-04T21:19:33.000Z"
"aloofspace8900","0x4fd6015d936A777725bfeA4AF3a54aB6b6bC83D1","https://x.com/aloofspace8900/status/2095036859336737440","","2026-09-04T21:15:30.000Z"
"alpha0857","0xF5a1Df69f69C4382AF0e9E89E5CB1E360519Bd17","https://x.com/alpha0857/status/2095877840154782724","","2026-09-04T21:20:15.000Z"
"alphaaa","0x4824258e0f2226886176a0928123DBF904a2D7D1","https://x.com/AlphaAa/status/2095441931367395766","","2026-09-04T21:17:42.000Z"
"alpharin","0x4fDCA527DC5F9F6c650bFc65c9E06419a8Ed1680","https://x.com/ALPHARIN/status/2095687612515287759","","2026-09-04T21:19:03.000Z"
"alwaysbullish1","0x7aA529A6D346D4ef8DA7035B14C45a277e70A1B0","https://x.com/alwaysbullish1/status/2095247629678286775","","2026-09-04T21:14:17.000Z"
"amachbeats","0xdC2a03d9A97B2Ae0679802c57bf6C678A111A250","https://x.com/AmachBeats/status/2095457575437750914","","2026-09-04T21:14:36.000Z"
"amadison","0xc8BC5CED0f2fBd0aee3Ca0Ce03f409C47B277f5f","https://x.com/amadison/status/2095045706244435582","","2026-09-04T21:20:34.000Z"
"amalihossainsk","0x29b756515277D184EdD0402887C15c8b8C2Bc946","https://x.com/amalihossainsk/status/2094914630672154655","","2026-09-04T21:17:33.000Z"
"aman123","0x121A0DdD04474c8072E48AB8D8484341924B9A32","https://x.com/aman123/status/2095496295284627354","","2026-09-04T21:20:20.000Z"
"amangamr","0x86C6ce1cC061678029d70BF253dE60cb9c7C267c","https://x.com/amangamr/status/2095103235835504887","","2026-09-04T21:18:45.000Z"
"amar89","0x96dec814a90DfCfD08CFEd613715E70bB66d8e5e","https://x.com/amar89/status/2095934347040687646","","2026-09-04T21:14:43.000Z"
"amarjee","0xaC60fc3F4Afb43BA376DBCcD6146A11ef9f47047","https://x.com/Amarjee/status/2095459195983420748","","2026-09-04T21:17:19.000Z"
"amazink","0x047442DA45A185c547154ADcF56A9C26641C4cB6","https://x.com/amazink/status/2095108197554307169","","2026-09-04T21:16:48.000Z"
"amba1982","0x3CdD0b1Cf6d506f7FAAC12F1Cef907A2Be99E0F7","https://x.com/amba1982/status/2094914516826475448","","2026-09-04T21:17:29.000Z"
"amber_dragon","0x3aA7B6F5322e6d0EaE77fd1558b9D641F2752883","https://x.com/amber_dragon/status/2095183401320029552","","2026-09-04T21:18:04.000Z"
"ambercat","0xE4F71643385B385919f7D56d108Bd909367c67c7","https://x.com/ambercat/status/2095107435105962164","","2026-09-04T21:19:40.000Z"
"ambercrow","0xab552773204fa1A0867981816B07C9A54Ba8200e","https://x.com/ambercrow/status/2095727956492645974","","2026-09-04T21:18:50.000Z"
"amberfox","0x3EfE0634a732EdffB4e4866F240A7836e031bac9","https://x.com/amberfox/status/2095768968542037393","","2026-09-04T21:17:34.000Z"
"amberhare","0x9b1437E6136300bE7B1D82d29dCA14B9f4B2BC03","https://x.com/amberhare/status/2095084242143506510","","2026-09-04T21:21:34.000Z"
"amberhawk","0xEB0fA6cDe2e01d69cdb1c6Fa7Ff90b7D1dDcB8De","https://x.com/amberhawk/status/2095137451598881336","","2026-09-04T21:19:50.000Z"
"amberkoi","0xb3d7571982a08D82eB95231DdD9e77a33840425d","https://x.com/amberkoi/status/2095807943504686604","","2026-09-04T21:16:23.000Z"
"ambermole","0x1c55c2Ff7ACAa53AaF10e6606b9D04C93B4Bde1C","https://x.com/ambermole/status/2094970742903110402","","2026-09-04T21:18:03.000Z"
"amberotter","0x6D6444bD8BD12a72c2e667C45A1fbCA5979BdECE","https://x.com/amberotter/status/2094905641249454757","","2026-09-04T21:20:37.000Z"
"amberstag","0x2022cF02f8049f9eC34AF56bA019b64C68c8de37","https://x.com/amberstag/status/2095953361059833751","","2026-09-04T21:17:36.000Z"
"amberswan","0x334483F17B5acaDB80B1Fd2693B9cE334fa42210","https://x.com/amberswan/status/2095584204810625518","","2026-09-04T21:15:29.000Z"
"ambroy","0x876702cB96F754D5873b201569C50854d348e86b","https://x.com/Ambroy/status/2094933818302862192","","2026-09-04T21:18:51.000Z"
"amelewa","0xd396D72A4989a9dD7512821512c782f93D22863d","https://x.com/amelewa/status/2095868577009416923","","2026-09-04T21:16:17.000Z"
"amelia_m","0x6Cd02ac7abd557617eB770B0E6D154EA7Bc6A899","https://x.com/Amelia_M/status/2095303713071271469","","2026-09-04T21:14:34.000Z"
"amgad","0x6B3A54cE9123319a51d2303C6a14d1e5F1703671","https://x.com/AMGAD/status/2095249321521790761","","2026-09-04T21:21:28.000Z"
"ami1","0x5e7963AcC2F5Aa3591B8fF43AEBE4f485Dd145B1","https://x.com/ami1/status/2095294566013854333","","2026-09-04T21:15:20.000Z"
"aminovich","0xa822A96822cD2D62C460184FaE3Df1cAa4CabE4d","https://x.com/Aminovich/status/2095172522991526140","","2026-09-04T21:16:41.000Z"
"amir007_eth","0x8c6761becF56735E0e7B0ae66c9E0Be85870b447","https://x.com/amir007_eth/status/2095882071507952082?s=20","246","2026-09-04T14:30:21.000Z"
"amirbide","0x73395a036B733C355F3e322BeD24b6ac3ae5C930","https://x.com/amirbide/status/2095167445124165044","","2026-09-04T21:19:19.000Z"
"amirrezaeian","0x6d9069491450d429934D971eE1d3DC835Cf7E840","https://x.com/amirrezaeian/status/2095779231107230001","","2026-09-04T21:14:37.000Z"
"amirsa","0x27d5a2B0D523478d5cf57cBeba9A99095D2F8282","https://x.com/Amirsa/status/2095926099321372846","","2026-09-04T21:18:39.000Z"
"amish7","0x751E3E2a7132794EE97648Bfc5CC95905e366826","https://x.com/Amish7/status/2095497521079551657","","2026-09-04T21:20:35.000Z"
"amit6721","0x76Cd46C286591b65A4b936E3267Cd7Ac8c405A15","https://x.com/AMIT6721/status/2095559658735627444","","2026-09-04T21:20:59.000Z"
"amita1992","0x732875154b4A79bd549b70b6D5b58612Ef72e894","https://x.com/Amita1992/status/2094993281871789047","","2026-09-04T21:14:16.000Z"
"ammokelly","0x1D792965b4c5E87dF141500F4f265Dc14DdD465A","https://x.com/AmmoKelly/status/2095216871976516165","","2026-09-04T21:14:23.000Z"
"amoohossein","0x69070392a46e7aF611c70d43CC797b11dA45AD97","https://x.com/AmooHossein/status/2095942310823473214","","2026-09-04T21:19:28.000Z"
"amri28","0x05dBa938522118EE0e261ee0d10EEB9edA1ffe4c","https://x.com/Amri28/status/2095892475608198409","","2026-09-04T21:16:34.000Z"
"amuro_ray","0x6F733f16cB19e4b74dBA4Fe0714F3C69C6bef5EE","https://x.com/Amuro_Ray/status/2095646285817396625","","2026-09-04T21:14:45.000Z"
"anass","0x993f51293Da9ac762b46F0F68c6a9B9Aca80C46A","https://x.com/AnasS/status/2095451961632293610","","2026-09-04T21:19:58.000Z"
"anastalita","0xEFC4F81A9Fd7F359287AcDE9e3b5dfeEC21BcB32","https://x.com/Anastalita/status/2095926160099568448","","2026-09-04T21:16:12.000Z"
"anbuan","0x3c653fAa18E918D566C545BfA10Da2B3b28b27a5","https://x.com/anbuan/status/2095739654469321267","","2026-09-04T21:18:07.000Z"
"ancient_frost","0x848EA051E5df0226050B8fbAAA897636Bd030edF","https://x.com/ancient_frost/status/2095754748423811024","","2026-09-04T21:14:50.000Z"
"ancient_knight","0xd11936cE6f070684335CC5D784e5Ab867eaE4A36","https://x.com/ancient_knight/status/2095397700151120425","","2026-09-04T21:19:07.000Z"
"ancient_ranger","0xc5624A71Dc07F87067bCF4dD1454b9B047ffe2D2","https://x.com/ancient_ranger/status/2095694671639974962","","2026-09-04T21:15:07.000Z"
"ancient_rogue","0xDC09344aeBfD75Bf8045245e06DCC5c889e8Fc3E","https://x.com/ancient_rogue/status/2095172306410777012","","2026-09-04T21:20:15.000Z"
"ancientecho","0x5c9D354f99b3BB61b4837E5bf8bea3f894d17B40","https://x.com/ancientecho/status/2095740615438524440","","2026-09-04T21:16:39.000Z"
"ancientjester","0x8094344d8Dd1Ed4b4EEe2e5141c6bf20294fF8B2","https://x.com/ancientjester/status/2094968303383383923","","2026-09-04T21:19:12.000Z"
"ancientledger","0x219a060AbE7d15B5c86805195eef33B231a35B95","https://x.com/ancientledger/status/2095539299210476440","","2026-09-04T21:17:26.000Z"
"ancientmage","0x2eBa3d668ded9EC82De75dd52E8ee65f8f00bf04","https://x.com/ancientmage/status/2095334574264484586","","2026-09-04T21:20:29.000Z"
"ancientwarden","0x706a801f19aD8a339Be83D39eF2aB6ddC7b8Aaa7","https://x.com/ancientwarden/status/2095603996972330687","","2026-09-04T21:17:07.000Z"
"andiiyan1","0x588913D902BdD806473C15DfeA37E555010E9831","https://x.com/Andiiyan1/status/2095144441060254513","","2026-09-04T21:15:13.000Z"
"andiprasetyox","0x212F8B178cCf2fc55A2406b45C12faa276B5f971","https://x.com/andiprasetyox/status/1","632","1788588380375"
"andoni2","0x142848fCa414D14a8C32d6D59968097FCd1B3695","https://x.com/Andoni2/status/2095486887892052925","","2026-09-04T21:17:45.000Z"
"andreadong","0xef537033816f143748C9a72dF69ebf1170017e87","https://x.com/AndreaDong/status/2095867753863288811","","2026-09-04T21:15:01.000Z"
"andreasson95397","0x02ced5A35e59401bee0f65a2646A4C666fD4e01B","https://x.com/Andreasson95397/status/2095032051341799994","","2026-09-04T21:15:25.000Z"
"andrewa","0xdE4CD4B161362c058310A2187242C00C5CDC157d","https://x.com/Andrewa/status/2095077280930310457","","2026-09-04T21:16:23.000Z"
"andrewhalldil","0x28C839C7a082d8FC854c0e281AD53DF02657dBeC","https://x.com/andrewhalldil/status/2095011590071231360","","2026-09-04T21:17:00.000Z"
"andrewpham","0xB536B8C9e98A7776762C93CFB0153Ebf5B4cF1BA","https://x.com/AndrewPham/status/2095240939593096640","","2026-09-04T21:19:05.000Z"
"andrey111","0x2326e8724d683a25cE8629Fc284A174bF2A497D6","https://x.com/Andrey111/status/2095579583990889286","","2026-09-04T21:14:38.000Z"
"andreyfilatov","0x29BB4a428A720BB114EfdE69c180986E2946988A","https://x.com/AndreyFilatov/status/2095746030507919856","","2026-09-04T21:16:48.000Z"
"andreykv","0x60327B3a46ab28f58443E54bE00ed1d2f3843672","https://x.com/Andreykv/status/2094945662444568775","","2026-09-04T21:19:23.000Z"
"andri14","0xB0cD0B2326933e70BE0C50B517f5DE0EA57f9417","https://x.com/andri14/status/2095304152667977787","","2026-09-04T21:18:06.000Z"
"andriysl","0xFF3A6E7cdD8992584eD4Aa745ea6D4835796498b","https://x.com/andriySL/status/2095905494402531615","","2026-09-04T21:16:52.000Z"
"andy01045","0x7090872203e8fC73CC36e5b4315385729E7d09F7","https://x.com/andy01045/status/2095018449882011451","","2026-09-04T21:15:24.000Z"
"andydracula","0xc96515d0470325c92F95b64faa1e137ae1DA0B21","https://x.com/AndyDracula/status/2095378559366709746","","2026-09-04T21:18:01.000Z"
"andyfi","0xDD8085a20fbbCfFF729e2C78f31BBbBE820FC580","https://x.com/AndyFi/status/2095630959629865985","","2026-09-04T21:20:17.000Z"
"andylynch","0x7d0ce1d564E8B82E0f5FC62d7dF8Be33C36c3d1B","https://x.com/AndyLynch/status/2095472307603782045","","2026-09-04T21:15:45.000Z"
"andyp","0x983BEaAD6E1237ade8649db70235487c4c6df0C9","https://x.com/andyp/status/2095113670025825923","","2026-09-04T21:21:03.000Z"
"andysnowy","0x155DfD95007fa2efDBa455195e83f91Aa005659f","https://x.com/AndySnowy/status/2094914634135439197","","2026-09-04T21:17:48.000Z"
"angeline_pooya","0xed1cccb918f662990f321d06adf92c98751d8116","https://x.com/angeline_pooya/status/1510650837781008384","576","2026-09-05T05:43:23.000Z"
"anggasaputra9","0xBE34437d492E175bB4b498107F19453DE3d2C100","https://x.com/anggasaputra9/status/1","656","1788588450328"
"anggitalyda","0xca1896a3aab5dfb4753fe6088825e568bb1f568d","https://x.com/AnggiTalyda/status/1470421823267303425","562","2026-09-05T05:30:18.000Z"
"angm","0x95cCdefB6Ecd22fe02f5a0FA1b44b3e7B262FB63","https://x.com/angm/status/2095024110892054345","","2026-09-04T21:20:20.000Z"
"angrybird2k7","0x81Bda5f8c3F135dDAf2e542B8B354491176db959","https://x.com/AngryBird2k7/status/2094996076888669340","","2026-09-04T21:17:58.000Z"
"anh06a","0x67A792D5e576E9849Bfc8b9Ff8F7a5Beb2De5847","https://x.com/anh06a/status/2095288746721280631","","2026-09-04T21:15:49.000Z"
"anhhoc","0x934c063ac2C2a3A5BAFa404735736E2402F4e3E1","https://x.com/anhhoc/status/2095776590083597661","","2026-09-04T21:14:56.000Z"
"anhmun","0x947e0B9F614EE62d1D9EAE67a039C3f0d8c7ab03","https://x.com/anhmun/status/2095225106983069837","","2026-09-04T21:17:43.000Z"
"anhpnh","0xE9a354f66D388bEB2276d67EEA66C0C508000e7F","https://x.com/anhpnh/status/2095488103194864953","","2026-09-04T21:21:33.000Z"
"anian","0x205EA947474Dc18685C88A6B5F4a2828931C2eF6","https://x.com/anian/status/2095018948737042086","","2026-09-04T21:20:09.000Z"
"anima1","0x0Ce59bd8C5F562dd2f984A6DFfB4B9a1bCA4c436","https://x.com/Anima1/status/2095424808729470993","","2026-09-04T21:18:39.000Z"
"anisaputri_01","0xB6DEFe5f313e2c1D0Ff8860105d60Eb21903D266","https://x.com/anisaputri_01/status/1","625","1788588357494"
"anissa47640902","0x4c0bbB6e5F31585a0A7D47B8Db88D60F85a479C3","https://x.com/Anissa47640902/status/2095576334957894305","","2026-09-04T21:21:35.000Z"
"anix","0xd915f7A8e8270C3792da7Ce3D995aB2CA143F583","https://x.com/ANiX/status/2095973362705941225","","2026-09-04T21:19:32.000Z"
"ankcrypto","0x6B2e6FDe48c043c2BE17cCBe5A4AF2C4Ed33aD2F","https://x.com/AnkCRYPTO/status/2095780415131306822","","2026-09-04T21:21:21.000Z"
"ankit","0xa4D6182D6a420A2140aCb2fEB4d9417060Ca3B57","https://x.com/Ankit/status/2095241540944467899","","2026-09-04T21:18:47.000Z"
"ankuj777","0x31A3b4Bc63D005079222d8bCcB0F65b1bB5FB729","https://x.com/Ankuj777/status/2095216558741739309","","2026-09-04T21:20:28.000Z"
"anky07","0x1FEd4673c1D2D5cB20BeE6662B7Ba7ea80c56Fc6","https://x.com/ANKY07/status/2095317178945663069","","2026-09-04T21:21:32.000Z"
"anle","0x5347C33bD5bBb17690579cd3f42fE4EC35a87530","https://x.com/anle/status/2095715107746559541","","2026-09-04T21:18:30.000Z"
"annettecruze","0x485a29E640Fcf4296E3e17926b5666838ee28A97","https://x.com/annettecruze/status/2095275772933343177","","2026-09-04T21:16:32.000Z"
"annzz","0xB8692313630bF442324C711B69eB9aBD73aBCd95","https://x.com/Annzz/status/2095219864549027082","","2026-09-04T21:17:52.000Z"
"anomalous","0xE42932EDC92781B34df2eAC86b6637680954bEaA","https://x.com/Anomalous/status/2095919585345170850","","2026-09-04T21:14:51.000Z"
"anon31","0x9a39ff9d0bf2cd8f8b61621e484a2ac4e6db3412","https://x.com/anon31/status/2095656064746751510","","2026-09-04T21:20:03.000Z"
"anonixweb3","0xfF7e46F3EF5Fe8C7F7bBB7844e88489fd82918eD","https://x.com/AnonixWeb3/status/2095884380304474345?s=20","255","2026-09-04T14:39:46.000Z"
"anontype","0x6001254ce5441785544F477D030004c9e74a01a1","https://x.com/AnonType/status/2095691598505514237","","2026-09-04T21:17:41.000Z"
"anorak","0x90E4038B4A380F80Df1E63029Bb01dEE52e77aC7","https://x.com/Anorak/status/2095426529219207787","","2026-09-04T21:17:44.000Z"
"anpai","0x11Cd2D976F85986485EE64195A24d1eDfD5e18a3","https://x.com/anpai/status/2095468558703154521","","2026-09-04T21:20:04.000Z"
"anran1","0xF09Cf283c0C5a07421d89CD33f345A13b4D61781","https://x.com/anran1/status/2095836271024620479","","2026-09-04T21:15:53.000Z"
"ansen21","0xB6ea939E36088AAD87220d140fb537186cf2DA48","https://x.com/ansen21/status/2095061758868226403","","2026-09-04T21:15:27.000Z"
"ansheng88","0xBD4D07789673F09CF29F00b622D30fE73C2cb703","https://x.com/ansheng88/status/2095155228700760435","","2026-09-04T21:19:22.000Z"
"antarrow","0x4ee9F2e097BEABBf7bf64A7Cc7D73A2963313B3B","https://x.com/Antarrow/status/2095059377323811267","","2026-09-04T21:17:52.000Z"
"antheat","0x48995610D43ce8c0BaF964b229bc192f00612FFB","https://x.com/Antheat/status/2094990351180418220","","2026-09-04T21:17:55.000Z"
"anthonykingkoy","0x2526aA4Ae4ceB58dD80258D8DbdbD90B8862C910","https://x.com/AnthonyKingkoy/status/2095444491917019481","","2026-09-04T21:21:21.000Z"
"antlandia","0xF7eF3111178E084CDcF60C0e8f512A2d83F80a1F","https://x.com/Antlandia/status/2095908780617083448","","2026-09-04T21:21:06.000Z"
"antonistsa","0x8ac11c4923678fda4FaD6932efC85c12967F4a74","https://x.com/AntonisTSa/status/2095865470370442638","","2026-09-04T21:20:20.000Z"
"antonprofit","0x34219bBEc598f6fD52bf9BC1E64dDE565839757E","https://x.com/AntonProfiT/status/2095664999309679345","","2026-09-04T21:19:19.000Z"
"antonybones","0xd3E9C05673186B501e638C6e260F894e7D64Ad5d","https://x.com/antonybones/status/2095733834871723735","","2026-09-04T21:16:04.000Z"
"anubis512","0x3EEfE4086119d64C1DF40353c7e996d8Ff520a92","https://x.com/Anubis512/status/2095853675834206623","","2026-09-04T21:14:19.000Z"
"anunemuas","0x166FA1d6C02482f6BC9c9c5ad3f6641623309eCc","https://x.com/anunemuas/status/2095771634259279095","","2026-09-04T21:14:33.000Z"
"anvy","0xBdeD273B5a66748536F3C9b73211A8AaEDd2207B","https://x.com/Anvy/status/2095876016250842570","","2026-09-04T21:16:12.000Z"
"anxi","0xe3e1bfB65AeA07dD475856A21fbebf2ac5f080ad","https://x.com/Anxi/status/2095563367321201437","","2026-09-04T21:20:26.000Z"
"anyway808","0x0EA2fE02A24839fD1eEeF371597dEc308a799e5F","https://x.com/anyway808/status/2095430846508060696","","2026-09-04T21:17:15.000Z"
"aojin","0xba97a567F2A0565c7DCF789bFF52fD27B8B419d5","https://x.com/aojin/status/2095200072428950553","","2026-09-04T21:15:49.000Z"
"apeman","0xa9e2e9069928a6F130923d6B08167ffA36765B39","https://x.com/apeman/status/2095980707876381806","","2026-09-04T21:19:55.000Z"
"apgreensky","0xe5AE7AA1807af13deeD6e48d86dDB09651862496","https://x.com/APGreenSky/status/2095798861933947831","","2026-09-04T21:15:03.000Z"
"api3","0x5230354F503070eD76992C45e73bCff86e2EA27C","https://x.com/api3/status/2095654872571193470","","2026-09-04T21:19:31.000Z"
"apico","0xb1Ea8A567d9AabD9470238E3A353df39f2f4BB0E","https://x.com/apico/status/2095339302805656515","","2026-09-04T21:18:34.000Z"
"apollyon","0x3D007b09B53D15eD78641DBC37366E2A486fA696","https://x.com/APOLLYON/status/2095424799254928175","","2026-09-04T21:21:36.000Z"
"apon6t9","0xf4867464706433cFc9D1BFF3683Fcf4E174639bC","https://x.com/Apon6t9/status/2095058274440165344","","2026-09-04T21:16:14.000Z"
"apple","0x53F49DDEA46d1EA87e06c0417e937A356B4572b6","https://x.com/apple/status/2095852257930451365","","2026-09-04T21:15:05.000Z"
